"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN8944.JPG","2022:08:01 13:41:31",-125.359205,49.2364883333333,8e-04,4.2,125,6.6
"DSCN8945.JPG","2022:08:01 13:41:51",-125.359208333333,49.2364416666667,0.01,4.2,125,6.6
"DSCN8946.JPG","2022:08:01 13:42:16",-125.359115,49.236255,0.0125,4.2,125,6.6
"DSCN8947.JPG","2022:08:01 13:42:35",-125.359081666667,49.2361833333333,0.01,4.2,125,6.6
"DSCN8948.JPG","2022:08:01 13:42:54",-125.359128333333,49.2362866666667,0.008,4.2,125,6.6
"DSCN8949.JPG","2022:08:01 13:43:09",-125.359105,49.2363,0.01,4.4,125,10.1
"DSCN8950.JPG","2022:08:01 13:43:14",-125.35909,49.23627,0.01,4.4,125,10.1
"DSCN8951.JPG","2022:08:01 13:43:20",-125.359086666667,49.2362983333333,0.01,4.4,125,10.1
"DSCN8952.JPG","2022:08:01 13:43:21",-125.359086666667,49.2362983333333,0.008,4.4,125,10.1
"DSCN8953.JPG","2022:08:01 13:43:29",-125.359045,49.2363283333333,0.03333333333,4.4,220,10.1
"DSCN8954.JPG","2022:08:01 13:44:22",-125.359111666667,49.23639,0.00625,4.4,125,10.1
"DSCN8955.JPG","2022:08:01 13:44:54",-125.359083333333,49.2363116666667,0.004,4.4,125,10.1
"DSCN8956.JPG","2022:08:01 13:44:57",-125.359066666667,49.236305,0.004,4.4,125,10.1
"DSCN8957.JPG","2022:08:01 13:44:58",-125.35906,49.2363133333333,0.004,4.4,125,10.1
"DSCN8958.JPG","2022:08:01 13:45:13",-125.359043333333,49.2362483333333,0.0025,4.4,125,10.1
"DSCN8959.JPG","2022:08:01 13:45:20",-125.359043333333,49.2362616666667,0.0015625,2.8,125,4.3
"DSCN8960.JPG","2022:08:01 13:45:22",-125.359038333333,49.23626,0.002,2.8,125,4.3
"DSCN8961.JPG","2022:08:01 13:46:15",-125.359143333333,49.2363383333333,0.002,2.8,125,4.3
"DSCN8962.JPG","2022:08:01 13:46:19",-125.359141666667,49.23634,0.003125,2.8,125,4.3
"DSCN8963.JPG","2022:08:01 13:46:20",-125.359141666667,49.2363416666667,0.003125,2.8,125,4.3
"DSCN8964.JPG","2022:08:01 13:46:23",-125.359141666667,49.236345,0.002,2.8,125,4.3
"DSCN8965.JPG","2022:08:01 13:46:25",-125.359141666667,49.236345,0.001,2.8,125,4.3
"DSCN8966.JPG","2022:08:01 13:48:12",-125.359028333333,49.2362616666667,0.0015625,2.8,125,4.3
"DSCN8967.JPG","2022:08:01 13:48:16",-125.358858333333,49.236215,0.001,2.8,125,4.3
