"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN8287.JPG","2022:04:14 17:36:29",-123.339351666667,48.4914016666667,0.03333333333,4.2,400,6.1
"DSCN8288.JPG","2022:04:14 17:36:36",-123.339353333333,48.4913916666667,0.03333333333,4.2,400,6.1
"DSCN8289.JPG","2022:04:14 17:36:45",-123.339343333333,48.4913433333333,0.04,4.2,400,6.1
"DSCN8290.JPG","2022:04:14 17:36:51",-123.339333333333,48.4913283333333,0.04,4.2,400,6.1
"DSCN8292.JPG","2022:04:14 17:37:00",-123.339221666667,48.4913183333333,0.04,4.2,400,6.1
"DSCN8293.JPG","2022:04:14 17:37:30",-123.339491666667,48.49129,0.06666666667,4.2,400,6.1
"DSCN8294.JPG","2022:04:14 17:37:31",-123.339491666667,48.4912916666667,0.06666666667,4.2,400,6.1
"DSCN8295.JPG","2022:04:14 17:38:40",-123.339828333333,48.49117,0.03333333333,4.2,400,6.1
"DSCN8296.JPG","2022:04:14 17:38:45",-123.339848333333,48.491155,0.03333333333,4.2,400,6.1
"DSCN8298.JPG","2022:04:14 17:39:09",-123.339816666667,48.4911816666667,0.03333333333,4.2,280,6.1
"DSCN8299.JPG","2022:04:14 17:39:11",-123.339816666667,48.4911733333333,0.03333333333,4.2,160,6.1
"DSCN8304.JPG","2022:04:14 17:39:47",-123.339895,48.4912316666667,0.03333333333,4.2,320,6.1
"DSCN8306.JPG","2022:04:14 17:39:56",-123.339891666667,48.49127,0.03333333333,4.2,360,6.1
"DSCN8308.JPG","2022:04:14 17:40:31",-123.340081666667,48.4912516666667,0.06666666667,4.2,400,6.1
"DSCN8309.JPG","2022:04:14 17:40:48",-123.340133333333,48.4911866666667,0.03333333333,4.2,360,6.1
"DSCN8310.JPG","2022:04:14 17:41:33",-123.339993333333,48.4909916666667,0.04,4.2,400,6.1
"DSCN8312.JPG","2022:04:14 17:43:49",-123.339948333333,48.4910133333333,0.005,4.2,125,6.1
"DSCN8314.JPG","2022:04:14 17:44:09",-123.340356666667,48.4911666666667,0.005,4.2,125,6.1
"DSCN8315.JPG","2022:04:14 17:44:26",-123.34045,48.4911666666667,0.1,4.2,450,6.1
"DSCN8316.JPG","2022:04:14 17:44:39",-123.34042,48.491065,0.04,2.8,400,4.3
"DSCN8317.JPG","2022:04:14 17:44:41",-123.340426666667,48.4910733333333,0.04,2.8,400,4.3
"DSCN8320.JPG","2022:04:14 17:50:37",-123.339761666667,48.4912316666667,0.03333333333,4.4,220,10.1
"DSCN8324.JPG","2022:04:14 17:51:16",-123.339748333333,48.49128,0.03333333333,4.4,400,10.1
"DSCN8328.JPG","2022:04:14 17:51:26",-123.339726666667,48.49126,0.03333333333,4.4,220,10.1
"DSCN8330.JPG","2022:04:14 17:53:36",-123.339071666667,48.491545,0.06666666667,4.4,400,10.1
"DSCN8333.JPG","2022:04:14 17:57:30",-123.338788333333,48.4912933333333,0.06666666667,4.8,900,18.1
"DSCN8334.JPG","2022:04:14 17:57:58",-123.338983333333,48.4914766666667,0.03333333333,2.8,200,5.1
